sp_id,sp_gq_id,sporder,age,sex
939856773,450036385,1,87,2
939856708,450036385,1,76,2
939856775,450036385,1,86,2
940353344,450036385,1,63,1
940353345,450036385,1,61,1
940353346,450036385,1,42,1
940353347,450036385,1,62,1
940353348,450036385,1,29,1
940353349,450036385,1,61,1
940353350,450036385,1,35,1
940353351,450036385,1,58,1
940353352,450036385,1,62,1
940353353,450036385,1,59,1
940353354,450036385,1,53,1
940353355,450036385,1,49,1
940353356,450036385,1,37,1
940353357,450036385,1,63,1
940353358,450036385,1,64,1
940353359,450036385,1,63,1
940353360,450036385,1,59,1
939355750,450036385,1,31,2
939355751,450036385,1,53,2
939355752,450036385,1,49,2
939355753,450036385,1,43,2
939355754,450036385,1,42,2
940610124,450036385,1,88,1
940610123,450036385,1,89,1
940610122,450036385,1,86,1
940610121,450036385,1,79,1
940610120,450036385,1,98,1
940610119,450036385,1,83,1
940610118,450036385,1,76,1
940610117,450036385,1,70,1
940610116,450036385,1,70,1
940610115,450036385,1,67,1
940610114,450036385,1,96,1
940610113,450036385,1,89,1
940610112,450036385,1,81,1
940610111,450036385,1,70,1
940610110,450036385,1,89,1
940610109,450036385,1,82,1
940610108,450036385,1,87,1
940610107,450036385,1,68,1
940610106,450036385,1,65,1
940610105,450036385,1,82,1
940610104,450036385,1,75,1
940610103,450036385,1,69,1
940610102,450036385,1,76,1
940610101,450036385,1,71,1
940610100,450036385,1,93,1
940610099,450036385,1,65,1
940610098,450036385,1,79,1
940610097,450036385,1,72,1
940610096,450036385,1,90,1
940610095,450036385,1,72,1
940610094,450036385,1,88,1
940610093,450036385,1,74,1
940610092,450036385,1,81,1
940610091,450036385,1,81,1
940610090,450036385,1,85,1
940610089,450036385,1,85,1
940610088,450036385,1,74,1
939856776,450036385,1,82,2
939355744,450036385,1,40,2
939355745,450036385,1,26,2
939355746,450036385,1,57,2
939355747,450036385,1,53,2
939355748,450036385,1,43,2
939355749,450036385,1,55,2
939355755,450036385,1,58,2
939856777,450036385,1,84,2
939856706,450036385,1,79,2
939856707,450036385,1,101,2
940087601,450042399,1,85,2
940087600,450042399,1,86,2
940087599,450042399,1,100,2
940087598,450042399,1,97,2
940087597,450042399,1,72,2
940087596,450042399,1,88,2
940087595,450042399,1,88,2
940087594,450042399,1,99,2
940087593,450042399,1,103,2
940087592,450042399,1,95,2
940087591,450042399,1,75,2
940087590,450042399,1,98,2
940087589,450042399,1,66,2
940087588,450042399,1,84,2
940087587,450042399,1,76,2
940087586,450042399,1,89,2
940087630,450042399,1,87,2
940087631,450042399,1,87,2
940087632,450042399,1,72,2
940087633,450042399,1,95,2
940087634,450042399,1,76,2
940087635,450042399,1,90,2
940087636,450042399,1,98,2
940087637,450042399,1,81,2
940087638,450042399,1,82,2
940087639,450042399,1,88,2
940087640,450042399,1,95,2
940087641,450042399,1,85,2
940087642,450042399,1,79,2
940087643,450042399,1,87,2
940087644,450042399,1,78,2
940699667,450042399,1,87,1
940699666,450042399,1,90,1
939323051,450042399,1,64,2
939323052,450042399,1,33,2
939323053,450042399,1,57,2
939323054,450042399,1,52,2
940699652,450042399,1,79,1
940699665,450042399,1,89,1
940699664,450042399,1,91,1
940699663,450042399,1,90,1
940699662,450042399,1,86,1
940699661,450042399,1,78,1
940699651,450042399,1,75,1
940699650,450042399,1,84,1
940699649,450042399,1,86,1
940699648,450042399,1,66,1
940699647,450042399,1,83,1
940699646,450042399,1,82,1
940699645,450042399,1,83,1
940699644,450042399,1,76,1
940699643,450042399,1,89,1
940699642,450042399,1,96,1
940699641,450042399,1,88,1
940087609,450042399,1,97,2
940087610,450042399,1,88,2
940087611,450042399,1,86,2
940087612,450042399,1,86,2
940087645,450042399,1,98,2
940087646,450042399,1,76,2
940087647,450042399,1,86,2
940087648,450042399,1,95,2
940087649,450042399,1,87,2
940087650,450042399,1,85,2
940087651,450042399,1,79,2
940087652,450042399,1,95,2
940087653,450042399,1,78,2
940087654,450042399,1,85,2
940087613,450042399,1,81,2
940087614,450042399,1,77,2
940087615,450042399,1,82,2
940087616,450042399,1,88,2
940087617,450042399,1,78,2
940087618,450042399,1,86,2
940087619,450042399,1,87,2
940087620,450042399,1,92,2
940087621,450042399,1,87,2
940087622,450042399,1,84,2
940087585,450042399,1,71,2
940699660,450042399,1,68,1
940699659,450042399,1,71,1
940699658,450042399,1,86,1
940699657,450042399,1,74,1
940699656,450042399,1,77,1
940699655,450042399,1,77,1
940087655,450042399,1,80,2
940087656,450042399,1,99,2
940699654,450042399,1,79,1
940087623,450042399,1,88,2
940087584,450042399,1,86,2
940087583,450042399,1,71,2
940087574,450042399,1,90,2
939323050,450042399,1,51,2
939323049,450042399,1,46,2
939323048,450042399,1,23,2
939323047,450042399,1,62,2
940384776,450042399,1,60,1
940384777,450042399,1,33,1
940384778,450042399,1,20,1
940384779,450042399,1,57,1
940384780,450042399,1,60,1
940384781,450042399,1,55,1
940384782,450042399,1,58,1
940384783,450042399,1,21,1
940384784,450042399,1,56,1
940384785,450042399,1,57,1
940087575,450042399,1,83,2
940699653,450042399,1,81,1
940087576,450042399,1,86,2
940087577,450042399,1,82,2
940087624,450042399,1,79,2
940087625,450042399,1,89,2
940087626,450042399,1,99,2
940087627,450042399,1,87,2
940087628,450042399,1,83,2
940087629,450042399,1,81,2
940087582,450042399,1,78,2
940087581,450042399,1,90,2
940087580,450042399,1,85,2
940087579,450042399,1,76,2
940087578,450042399,1,81,2
940087608,450042399,1,81,2
940087607,450042399,1,79,2
940087606,450042399,1,85,2
940087605,450042399,1,84,2
940087604,450042399,1,68,2
940087603,450042399,1,80,2
940087602,450042399,1,82,2
938349570,450003907,1,18,1
938349458,450003907,1,18,1
938349459,450003907,1,19,1
938349460,450003907,1,19,1
938349461,450003907,1,19,1
938349462,450003907,1,23,1
938349463,450003907,1,18,1
938349464,450003907,1,21,1
938349465,450003907,1,19,1
938349466,450003907,1,24,1
938349467,450003907,1,18,1
938349468,450003907,1,21,1
938349469,450003907,1,19,1
938349470,450003907,1,19,1
938349471,450003907,1,18,1
938349472,450003907,1,19,1
938349473,450003907,1,18,1
938349474,450003907,1,19,1
938349475,450003907,1,21,1
938349476,450003907,1,18,1
938349477,450003907,1,18,1
938349478,450003907,1,39,1
938349479,450003907,1,19,1
938349480,450003907,1,19,1
938349481,450003907,1,20,1
938349482,450003907,1,47,1
938349483,450003907,1,19,1
938349484,450003907,1,21,1
938349485,450003907,1,19,1
938349486,450003907,1,24,1
938349487,450003907,1,19,1
938349488,450003907,1,19,1
938349489,450003907,1,21,1
938349490,450003907,1,41,1
938349491,450003907,1,22,1
938349492,450003907,1,19,1
938349493,450003907,1,19,1
938349494,450003907,1,19,1
938349495,450003907,1,22,1
938349496,450003907,1,23,1
938349497,450003907,1,19,1
938349498,450003907,1,23,1
938349499,450003907,1,24,1
938349500,450003907,1,21,1
938349501,450003907,1,19,1
938349502,450003907,1,22,1
938349503,450003907,1,23,1
938349504,450003907,1,18,1
938349505,450003907,1,22,1
938349506,450003907,1,19,1
938349507,450003907,1,20,1
938349508,450003907,1,22,1
938349509,450003907,1,21,1
938349510,450003907,1,19,1
938349511,450003907,1,27,1
938349512,450003907,1,20,1
938349513,450003907,1,20,1
938349514,450003907,1,19,1
938349515,450003907,1,18,1
938349516,450003907,1,20,1
938349517,450003907,1,19,1
938349518,450003907,1,24,1
938349519,450003907,1,23,1
938349520,450003907,1,19,1
938349521,450003907,1,19,1
938349522,450003907,1,20,1
938349523,450003907,1,18,1
938349524,450003907,1,21,1
938349525,450003907,1,18,1
938349526,450003907,1,21,1
938349527,450003907,1,22,1
938349528,450003907,1,18,1
938349529,450003907,1,19,1
938349530,450003907,1,18,1
938349531,450003907,1,18,1
938349532,450003907,1,24,1
938349533,450003907,1,19,1
938349534,450003907,1,19,1
938349535,450003907,1,23,1
938349536,450003907,1,22,1
938349537,450003907,1,22,1
938349538,450003907,1,21,1
938349539,450003907,1,18,1
938349540,450003907,1,21,1
938349541,450003907,1,23,1
938349542,450003907,1,18,1
938349543,450003907,1,24,1
938349544,450003907,1,26,1
938349545,450003907,1,19,1
938349546,450003907,1,19,1
938349547,450003907,1,19,1
938349548,450003907,1,18,1
938349549,450003907,1,19,1
938349550,450003907,1,24,1
938349551,450003907,1,19,1
938349552,450003907,1,21,1
938349553,450003907,1,30,1
938349554,450003907,1,22,1
938349555,450003907,1,18,1
938349556,450003907,1,20,1
938349557,450003907,1,20,1
938349558,450003907,1,22,1
938349559,450003907,1,18,1
938349560,450003907,1,24,1
938349561,450003907,1,21,1
938349562,450003907,1,19,1
938349563,450003907,1,19,1
938349564,450003907,1,20,1
938349565,450003907,1,21,1
938349566,450003907,1,19,1
938349567,450003907,1,19,1
938349568,450003907,1,21,1
938349569,450003907,1,23,1
938349571,450003907,1,19,1
938349572,450003907,1,19,1
938349573,450003907,1,24,1
938349574,450003907,1,18,1
938349575,450003907,1,19,1
938349576,450003907,1,20,1
938349577,450003907,1,18,1
938349578,450003907,1,18,1
938349579,450003907,1,24,1
938349580,450003907,1,19,1
938349581,450003907,1,22,1
938349582,450003907,1,21,1
938349583,450003907,1,20,1
938349584,450003907,1,18,1
938349585,450003907,1,18,1
938349586,450003907,1,19,1
938349587,450003907,1,24,1
938349588,450003907,1,22,1
938349589,450003907,1,19,1
938349590,450003907,1,18,1
938349591,450003907,1,19,1
938349592,450003907,1,21,1
938349593,450003907,1,19,1
938349594,450003907,1,21,1
938349595,450003907,1,19,1
938349596,450003907,1,19,1
938349597,450003907,1,34,1
938349598,450003907,1,19,1
938349599,450003907,1,21,1
938349600,450003907,1,20,1
938349601,450003907,1,18,1
938349602,450003907,1,24,1
938349603,450003907,1,21,1
938349604,450003907,1,18,1
938349605,450003907,1,19,1
938349606,450003907,1,19,1
938349607,450003907,1,19,1
938349608,450003907,1,29,1
938349609,450003907,1,19,1
938349610,450003907,1,19,1
938349611,450003907,1,20,1
938349612,450003907,1,23,1
938349613,450003907,1,21,1
938349614,450003907,1,21,1
938349615,450003907,1,18,1
938349616,450003907,1,19,1
938349617,450003907,1,18,1
938349618,450003907,1,19,1
938349619,450003907,1,18,1
938349620,450003907,1,19,1
938349621,450003907,1,18,1
938349622,450003907,1,18,1
938349623,450003907,1,21,1
938349624,450003907,1,18,1
938349625,450003907,1,21,1
938349626,450003907,1,21,1
938349627,450003907,1,19,1
938349628,450003907,1,24,1
938349629,450003907,1,18,1
938349630,450003907,1,22,1
938349631,450003907,1,19,1
938349632,450003907,1,20,1
938349633,450003907,1,22,1
938349634,450003907,1,20,1
938349635,450003907,1,19,1
938349636,450003907,1,19,1
938349637,450003907,1,18,1
938349638,450003907,1,23,1
938349639,450003907,1,19,1
938349640,450003907,1,19,1
938349641,450003907,1,29,1
938349642,450003907,1,18,1
938349643,450003907,1,20,1
938349644,450003907,1,32,1
938349645,450003907,1,20,1
938349646,450003907,1,18,1
938349647,450003907,1,19,1
938349648,450003907,1,28,1
938349649,450003907,1,19,1
938349650,450003907,1,22,1
938349651,450003907,1,18,1
938349652,450003907,1,22,1
938349653,450003907,1,19,1
938349654,450003907,1,18,1
938349655,450003907,1,19,1
938349656,450003907,1,19,1
938349657,450003907,1,20,1
938349658,450003907,1,18,1
938349659,450003907,1,22,1
938349660,450003907,1,19,1
938349661,450003907,1,22,1
938349662,450003907,1,19,1
938349663,450003907,1,19,1
938349664,450003907,1,20,1
938349665,450003907,1,18,1
938349666,450003907,1,21,1
938349667,450003907,1,23,1
938349668,450003907,1,25,1
938349669,450003907,1,19,1
938349670,450003907,1,21,1
938349671,450003907,1,23,1
938349672,450003907,1,20,1
938349673,450003907,1,22,1
938349674,450003907,1,19,1
938349675,450003907,1,21,1
938349676,450003907,1,22,1
938349677,450003907,1,18,1
938349678,450003907,1,19,1
938349679,450003907,1,19,1
938349680,450003907,1,23,1
938349681,450003907,1,21,1
938349682,450003907,1,18,1
938349683,450003907,1,20,1
938349684,450003907,1,19,1
938349685,450003907,1,34,1
938349686,450003907,1,20,1
938349687,450003907,1,18,1
938349688,450003907,1,18,1
938349689,450003907,1,19,1
938349690,450003907,1,19,1
938349691,450003907,1,19,1
938349692,450003907,1,20,1
938349693,450003907,1,18,1
938349694,450003907,1,19,1
938349695,450003907,1,18,1
938349696,450003907,1,19,1
938349697,450003907,1,22,1
938349698,450003907,1,19,1
938349699,450003907,1,22,1
938349700,450003907,1,24,1
938349701,450003907,1,18,1
938349702,450003907,1,24,1
938349703,450003907,1,23,1
938349704,450003907,1,20,1
938349705,450003907,1,18,1
938349706,450003907,1,21,1
938349707,450003907,1,18,1
938349708,450003907,1,21,1
938349709,450003907,1,22,1
938349710,450003907,1,19,1
938349711,450003907,1,20,1
938349712,450003907,1,18,1
938349713,450003907,1,18,1
938349714,450003907,1,19,1
938349715,450003907,1,20,1
938349716,450003907,1,24,1
938349717,450003907,1,22,1
938349718,450003907,1,19,1
938349719,450003907,1,24,1
938349720,450003907,1,19,1
938349721,450003907,1,22,1
938349722,450003907,1,22,1
938349723,450003907,1,20,1
938349724,450003907,1,24,1
938349725,450003907,1,20,1
938349726,450003907,1,24,1
938349727,450003907,1,20,1
938349728,450003907,1,19,1
938349729,450003907,1,21,1
938349730,450003907,1,25,1
938349731,450003907,1,24,1
938349732,450003907,1,19,1
938349733,450003907,1,19,1
938349734,450003907,1,18,1
938349735,450003907,1,24,1
938349736,450003907,1,26,1
938349737,450003907,1,19,1
938349738,450003907,1,18,1
938349739,450003907,1,19,1
938349740,450003907,1,26,1
938349741,450003907,1,19,1
938349742,450003907,1,19,1
938349743,450003907,1,23,1
938349744,450003907,1,19,1
938349745,450003907,1,19,1
938349746,450003907,1,20,1
938349747,450003907,1,19,1
938349748,450003907,1,21,1
938349749,450003907,1,18,1
938349750,450003907,1,18,1
938349751,450003907,1,19,1
938349752,450003907,1,19,1
938349753,450003907,1,21,1
938349754,450003907,1,23,1
938349755,450003907,1,19,1
938349756,450003907,1,20,1
938349757,450003907,1,20,1
938349758,450003907,1,21,1
938349759,450003907,1,19,1
938349760,450003907,1,23,1
938349761,450003907,1,22,1
938349762,450003907,1,18,1
938349763,450003907,1,19,1
938349764,450003907,1,19,1
938349765,450003907,1,19,1
938349766,450003907,1,27,1
938349767,450003907,1,20,1
938349768,450003907,1,20,1
938349769,450003907,1,20,1
938349770,450003907,1,21,1
938349771,450003907,1,18,1
938349772,450003907,1,19,1
938349773,450003907,1,22,1
938349774,450003907,1,20,1
938349775,450003907,1,19,1
938349776,450003907,1,18,1
938349777,450003907,1,22,1
938349778,450003907,1,21,1
938349779,450003907,1,24,1
938349780,450003907,1,20,1
938349781,450003907,1,19,1
938349782,450003907,1,24,1
938349783,450003907,1,19,1
938349784,450003907,1,21,1
938349785,450003907,1,23,1
938349786,450003907,1,19,1
938349787,450003907,1,19,1
938349788,450003907,1,18,1
938349789,450003907,1,19,1
938349790,450003907,1,19,1
938349791,450003907,1,21,1
938349792,450003907,1,23,1
938349793,450003907,1,21,1
938349794,450003907,1,18,1
938349795,450003907,1,19,2
938349796,450003907,1,24,2
938349797,450003907,1,19,2
938349798,450003907,1,22,2
938349799,450003907,1,20,2
938349800,450003907,1,22,2
938349801,450003907,1,20,2
938349802,450003907,1,21,2
938349803,450003907,1,18,2
938349804,450003907,1,19,2
938349805,450003907,1,19,2
938349806,450003907,1,21,2
938349807,450003907,1,19,2
938349808,450003907,1,19,2
938349809,450003907,1,24,2
938349810,450003907,1,19,2
938349811,450003907,1,19,2
938349812,450003907,1,19,2
938349813,450003907,1,19,2
938349814,450003907,1,24,2
938349815,450003907,1,20,2
938349816,450003907,1,19,2
938349817,450003907,1,24,2
938349818,450003907,1,22,2
938349819,450003907,1,19,2
938349820,450003907,1,21,2
938349821,450003907,1,21,2
938349822,450003907,1,19,2
938349823,450003907,1,18,2
938349824,450003907,1,21,2
938349825,450003907,1,20,2
938349826,450003907,1,18,2
938349827,450003907,1,19,2
938349828,450003907,1,18,2
938349829,450003907,1,23,2
938349830,450003907,1,18,2
938349831,450003907,1,19,2
938349832,450003907,1,19,2
938349833,450003907,1,23,2
938349834,450003907,1,18,2
938349835,450003907,1,19,2
938349836,450003907,1,22,2
938349837,450003907,1,24,2
938349838,450003907,1,18,2
938349839,450003907,1,18,2
938349840,450003907,1,19,2
938349841,450003907,1,19,2
938349842,450003907,1,19,2
938349843,450003907,1,19,2
938349844,450003907,1,19,2
938349845,450003907,1,22,2
938349846,450003907,1,20,2
938349847,450003907,1,18,2
938349848,450003907,1,22,2
938349849,450003907,1,19,2
938349850,450003907,1,24,2
938349851,450003907,1,18,2
938349852,450003907,1,19,2
938349853,450003907,1,18,2
938349854,450003907,1,19,2
938349855,450003907,1,21,2
938349856,450003907,1,24,2
938349857,450003907,1,20,2
938349858,450003907,1,23,2
938349859,450003907,1,19,2
938349860,450003907,1,18,2
938349861,450003907,1,18,2
938349862,450003907,1,22,2
938349863,450003907,1,19,2
938349864,450003907,1,22,2
938349865,450003907,1,19,2
938349866,450003907,1,19,2
938349867,450003907,1,20,2
938349868,450003907,1,19,2
938349869,450003907,1,19,2
938349870,450003907,1,19,2
938349871,450003907,1,20,2
938349872,450003907,1,22,2
938349873,450003907,1,19,2
938349874,450003907,1,22,2
938349875,450003907,1,20,2
938349876,450003907,1,20,2
938349877,450003907,1,22,2
938349878,450003907,1,25,2
938349879,450003907,1,19,2
938349880,450003907,1,19,2
938349881,450003907,1,19,2
938349882,450003907,1,19,2
938349883,450003907,1,19,2
938349884,450003907,1,19,2
938349885,450003907,1,19,2
938349886,450003907,1,20,2
938349887,450003907,1,22,2
938349888,450003907,1,19,2
938349889,450003907,1,23,2
938349890,450003907,1,18,2
938349891,450003907,1,19,2
938349892,450003907,1,24,2
938349893,450003907,1,18,2
938349894,450003907,1,19,2
938349895,450003907,1,18,2
938349896,450003907,1,19,2
938349897,450003907,1,18,2
938349898,450003907,1,19,2
938349899,450003907,1,21,2
938349900,450003907,1,19,2
938349901,450003907,1,21,2
938349902,450003907,1,20,2
938349903,450003907,1,19,2
938349904,450003907,1,18,2
938349905,450003907,1,19,2
938349906,450003907,1,19,2
938349907,450003907,1,21,2
938349908,450003907,1,19,2
938349909,450003907,1,18,2
938349910,450003907,1,19,2
938349911,450003907,1,22,2
938349912,450003907,1,24,2
938349913,450003907,1,22,2
938349914,450003907,1,22,2
938349915,450003907,1,20,2
938349916,450003907,1,26,2
938349917,450003907,1,22,2
938349918,450003907,1,19,2
938349919,450003907,1,21,2
938349920,450003907,1,19,2
938349921,450003907,1,20,2
938349922,450003907,1,22,2
938349923,450003907,1,19,2
938349924,450003907,1,18,2
