sp_id,sp_hh_id,serialno,stcotrbg,age,sex,race,sporder,relate,sp_school_id,sp_work_id
254571636,20617965,2007000946432,"420099608001",0,2,1,1,2,,
254571638,20617965,2007000946432,"420099608004",32,2,1,1,0,,513920113
254571640,20631593,2007000946432,"420099608004",0,2,1,1,2,,
254571641,20631593,2007000946432,"420099608004",40,1,1,1,1,,513697666
254571642,20631593,2007000946432,"420099606002",32,2,1,1,0,,513517963
254571644,20633218,2007000946432,"420099608004",0,2,1,1,2,,
254571645,20633218,2007000946432,"420099608001",40,1,1,1,1,,513518465
254571646,20633218,2007000946432,"420099610002",32,2,1,1,0,,513518211
254571647,20634389,2007000946432,"420099608004",2,2,1,1,2,,
254571650,20634389,2007000946432,"420099606002",32,2,1,1,0,,513519109
254711016,20627448,2007000946432,"420099608004",77,2,1,1,0,,
254744650,20624979,2007000946432,"420099608004",44,1,1,1,0,,513519875
254804990,20623402,2007000946432,"420099608004",41,1,1,1,1,,
254804991,20623402,2007000946432,"420099608004",15,1,1,1,2,450114476,
254804992,20623402,2007000946432,"420099608003",11,1,1,1,2,450145257,
254804997,20624991,2007000946432,"420099608004",37,2,1,1,0,,513516858
254804998,20627500,2007000946432,"420099608004",41,1,1,1,1,,
254804999,20627500,2007000946432,"420099610002",15,1,1,1,2,450108340,
254805003,20634145,2007000946432,"420099610002",15,1,1,1,2,450122302,
254805005,20634145,2007000946432,"420099610002",37,2,1,1,0,,517247931
254815373,20618403,2007000946432,"420099610002",50,1,1,1,0,,513519898
254815374,20618403,2007000946432,"420099610002",38,2,1,1,1,,513520276
254815377,20619837,2007000946432,"420099608004",38,2,1,1,1,,513915895
254815381,20622601,2007000946432,"420099610002",8,1,1,1,2,450122301,
254815383,20622601,2007000946432,"420099608004",38,2,1,1,1,,513520190
254815390,20627362,2007000946432,"420099608003",8,1,1,1,2,450122301,
254815392,20627362,2007000946432,"420099609001",38,2,1,1,1,,513518212
254815397,20631507,2007000946432,"420099606002",50,1,1,1,0,,516286781
254815398,20631507,2007000946432,"420099608004",38,2,1,1,1,,513519763
254815410,20635792,2007000946432,"420099610002",38,2,1,1,1,,513519107
254815411,20690846,2007000946432,"420099606002",8,1,1,1,2,450144031,
254815412,20690846,2007000946432,"420099608003",50,1,1,1,0,,508537585
254815414,20691730,2007000946432,"420099610002",8,1,1,1,2,450108324,
254815415,20691730,2007000946432,"420099610002",50,1,1,1,0,,508537452
254866143,20625163,2007000946432,"420099610002",79,1,1,1,0,,
254866144,20625163,2007000946432,"420099608004",75,2,1,1,1,,
254866146,20626061,2007000946432,"420099608004",75,2,1,1,1,,
254877937,20618352,2007000946432,"420099608001",30,2,1,1,0,,513923322
254877940,20618368,2007000946432,"420099608001",34,1,2,1,10,,516937889
254877942,20618368,2007000946432,"420099608004",13,1,2,1,2,450122303,
254877944,20619734,2007000946432,"420099610002",34,1,2,1,10,,513518515
254877945,20619734,2007000946432,"420099609001",30,2,1,1,0,,513921268
254877947,20620948,2007000946432,"420099608003",5,1,1,1,2,450114472,
254877952,20622414,2007000946432,"420099608004",34,1,2,1,10,,513518190
254877953,20622414,2007000946432,"420099610002",30,2,1,1,0,,513519345
254877954,20622414,2007000946432,"420099608004",13,1,2,1,2,450122303,
254877960,20625611,2007000946432,"420099608004",34,1,2,1,10,,513519755
254877961,20625611,2007000946432,"420099610002",30,2,1,1,0,,513555835
254877963,20628011,2007000946432,"420099608001",5,1,1,1,2,450114472,
254877964,20628011,2007000946432,"420099606002",34,1,2,1,10,,513518433
254877965,20628011,2007000946432,"420099608004",30,2,1,1,0,,513518190
254877968,20629723,2007000946432,"420099608004",34,1,2,1,10,,513518874
254877970,20629723,2007000946432,"420099608004",13,1,2,1,2,450114475,
254877971,20631185,2007000946432,"420099606002",5,1,1,1,2,450108324,
254877972,20631185,2007000946432,"420099608003",34,1,2,1,10,,513518130
254877973,20631185,2007000946432,"420099608001",30,2,1,1,0,,513518372
254877974,20631185,2007000946432,"420099608003",13,1,2,1,2,450108324,
254877977,20632305,2007000946432,"420099608003",30,2,1,1,0,,513516780
254877978,20632305,2007000946432,"420099606002",13,1,2,1,2,450114475,
254877980,20632474,2007000946432,"420099609001",34,1,2,1,10,,513519114
254877981,20632474,2007000946432,"420099609001",30,2,1,1,0,,513918737
254877982,20632474,2007000946432,"420099608001",13,1,2,1,2,450114475,
254877983,20634719,2007000946432,"420099610002",5,1,1,1,2,450108324,
254877985,20634719,2007000946432,"420099608001",30,2,1,1,0,,508536061
254877986,20634719,2007000946432,"420099610002",13,1,2,1,2,450108335,
254877987,20690950,2007000946432,"420099610002",5,1,1,1,2,450108324,
254877988,20690950,2007000946432,"420099608004",34,1,2,1,10,,513518371
254886554,20619522,2007000946432,"420099609001",6,1,1,1,2,450114472,
254886556,20632015,2007000946432,"420099608004",6,1,1,1,2,450114472,
254886558,20635033,2007000946432,"420099608003",6,1,1,1,2,450108324,
254886559,20635445,2007000946432,"420099606002",45,2,1,1,0,,508537411
254886561,20635477,2007000946432,"420099608004",45,2,1,1,0,,513518809
254944231,20620516,2007000946432,"420099609001",18,2,1,1,2,450114476,
254944233,20620516,2007000946432,"420099610002",40,2,1,1,0,,513925996
254944234,20620516,2007000946432,"420099609001",38,1,1,1,1,,513517338
254944236,20620516,2007000946432,"420099608003",6,2,1,1,2,450114472,
254944237,20620516,2007000946432,"420099610002",7,2,1,1,2,450144031,
254944238,20635663,2007000946432,"420099608003",18,2,1,1,2,450122302,
254944243,20635663,2007000946432,"420099610002",6,2,1,1,2,450138999,
254972293,20619836,2007000946432,"420099608003",47,1,1,1,0,,513519440
254972294,20619836,2007000946432,"420099606002",24,1,1,1,2,,
254972295,20619836,2007000946432,"420099608003",20,1,1,1,2,,513518590
254972296,20623440,2007000946432,"420099608001",46,2,1,1,1,,513924901
254972298,20623440,2007000946432,"420099608003",24,1,1,1,2,,
254972300,20623642,2007000946432,"420099609001",46,2,1,1,1,,513922284
254972302,20623642,2007000946432,"420099608004",24,1,1,1,2,,
254972303,20623642,2007000946432,"420099610002",20,1,1,1,2,,513922336
254972305,20628987,2007000946432,"420099609001",47,1,1,1,0,,513518273
254972307,20628987,2007000946432,"420099609001",20,1,1,1,2,,513518333
254972308,20629724,2007000946432,"420099608004",46,2,1,1,1,,513518964
254972309,20629724,2007000946432,"420099609001",47,1,1,1,0,,508536723
254972310,20629724,2007000946432,"420099608004",24,1,1,1,2,,
254972312,20629932,2007000946432,"420099610002",46,2,1,1,1,,513518217
254972315,20629932,2007000946432,"420099606002",20,1,1,1,2,,513518118
254972316,20633471,2007000946432,"420099608003",46,2,1,1,1,,513517779
254972320,20635358,2007000946432,"420099606002",46,2,1,1,1,,513518360
254972322,20635358,2007000946432,"420099608004",24,1,1,1,2,,
254972323,20635358,2007000946432,"420099609001",20,1,1,1,2,,508536400
254972324,20691519,2007000946432,"420099609001",46,2,1,1,1,,508537272
254972325,20691519,2007000946432,"420099608004",47,1,1,1,0,,513517097
254972327,20691519,2007000946432,"420099609001",20,1,1,1,2,,508536578
254978583,20620353,2007000946432,"420099608003",31,1,1,1,0,,513518989
254978586,20622980,2007000946432,"420099606002",31,1,1,1,0,,513912232
254978587,20622980,2007000946432,"420099606002",1,1,1,1,2,,
254978588,20625240,2007000946432,"420099608001",32,2,1,1,1,,513527553
254978589,20625240,2007000946432,"420099610002",31,1,1,1,0,,513924358
254978593,20629523,2007000946432,"420099608004",1,1,1,1,2,,
254978596,20629741,2007000946432,"420099608004",1,1,1,1,2,,
254978597,20635435,2007000946432,"420099608001",32,2,1,1,1,,513225897
254978599,20635435,2007000946432,"420099608003",1,1,1,1,2,,
255032431,20620342,2007000946432,"420099606002",81,2,1,1,0,,
255032434,20621029,2007000946432,"420099606002",81,1,1,1,1,,
255032438,20626070,2007000946432,"420099608004",81,1,1,1,1,,
255032439,20634578,2007000946432,"420099606002",81,2,1,1,0,,
255032440,20634578,2007000946432,"420099610002",81,1,1,1,1,,
255032441,20634788,2007000946432,"420099608003",81,2,1,1,0,,
255032442,20634788,2007000946432,"420099608001",81,1,1,1,1,,
255032443,20635931,2007000946432,"420099608004",81,2,1,1,0,,
255125623,20618861,2007000946432,"420099608004",45,1,1,1,1,,513518757
255125624,20618861,2007000946432,"420099608004",44,2,1,1,0,,513517846
255125625,20618861,2007000946432,"420099606002",20,2,1,1,2,,513922040
255125626,20619264,2007000946432,"420099606002",45,1,1,1,1,,513924230
255125628,20619264,2007000946432,"420099608001",20,2,1,1,2,,513923909
255125629,20626698,2007000946432,"420099610002",45,1,1,1,1,,513519075
255125630,20626698,2007000946432,"420099606002",44,2,1,1,0,,513518851
255125631,20626698,2007000946432,"420099606002",20,2,1,1,2,,513519941
255126422,20625599,2007000946432,"420099606002",52,2,1,1,0,,513518430
255126423,20625599,2007000946432,"420099608004",61,1,8,1,1,,513568365
255127763,20619155,2007000946432,"420099606002",6,2,1,1,2,,
255127766,20619155,2007000946432,"420099606002",41,1,1,1,0,,513518590
255127768,20623979,2007000946432,"420099608001",43,2,1,1,1,,
255127769,20623979,2007000946432,"420099608001",3,1,1,1,2,,
255127770,20623979,2007000946432,"420099610002",41,1,1,1,0,,513519562
255127772,20624515,2007000946432,"420099606002",43,2,1,1,1,,
255127774,20624515,2007000946432,"420099609001",41,1,1,1,0,,513521187
255127775,20624665,2007000946432,"420099608003",6,2,1,1,2,,
255127776,20624665,2007000946432,"420099608001",43,2,1,1,1,,
255127778,20624665,2007000946432,"420099608003",41,1,1,1,0,,513930372
255127780,20625215,2007000946432,"420099608004",43,2,1,1,1,,
255127781,20625215,2007000946432,"420099606002",3,1,1,1,2,,
255127783,20629206,2007000946432,"420099608004",6,2,1,1,2,,
255188902,20691200,2007000946432,"420099608003",32,1,1,1,0,,
255310748,20623458,2007000946432,"420099608001",11,1,1,1,2,450145257,
255310749,20623458,2007000946432,"420099606002",39,1,1,1,0,,513519508
255310751,20623458,2007000946432,"420099608004",4,1,1,1,2,,
255310755,20629216,2007000946432,"420099608004",4,1,1,1,2,,
255310756,20630550,2007000946432,"420099608003",11,1,1,1,2,450108335,
255310757,20630550,2007000946432,"420099609001",39,1,1,1,0,,513923872
255310758,20630550,2007000946432,"420099608003",38,2,1,1,1,,513517941
255310761,20691657,2007000946432,"420099610002",39,1,1,1,0,,508537621
255310762,20691657,2007000946432,"420099606002",38,2,1,1,1,,513768453
255363318,20619628,2007000946432,"420099608004",19,1,1,1,2,,
255363320,20619628,2007000946432,"420099610002",50,2,1,1,0,,
255363324,20626462,2007000946432,"420099608003",19,1,1,1,2,,
255363325,20626462,2007000946432,"420099609001",21,1,1,1,2,,513519132
255363330,20633069,2007000946432,"420099608004",19,1,1,1,2,,
255363331,20633069,2007000946432,"420099610002",21,1,1,1,2,,513518130
255363332,20633069,2007000946432,"420099610002",50,2,1,1,0,,
255363333,20635310,2007000946432,"420099606002",19,1,1,1,2,,
255363334,20635310,2007000946432,"420099609001",21,1,1,1,2,,513518858
255363335,20635310,2007000946432,"420099608001",50,2,1,1,0,,
255368783,20625010,2007000946432,"420099608004",20,1,1,1,0,,513518399
255368785,20625772,2007000946432,"420099608004",20,1,1,1,0,,514110743
255368786,20625772,2007000946432,"420099606002",20,2,1,1,10,,513517729
255368787,20628496,2007000946432,"420099608004",20,1,1,1,0,,514567921
255368788,20628496,2007000946432,"420099610002",20,2,1,1,10,,513518400
255368789,20633260,2007000946432,"420099608003",20,1,1,1,0,,513518360
255368792,20633557,2007000946432,"420099608004",20,2,1,1,10,,513519427
255388076,20618145,2007000946432,"420099608003",69,2,1,1,0,,
255388079,20625435,2007000946432,"420099608004",69,2,1,1,0,,
255388081,20627995,2007000946432,"420099608004",69,2,1,1,0,,
255388082,20628122,2007000946432,"420099609001",69,2,1,1,0,,
255388083,20630623,2007000946432,"420099609001",69,2,1,1,0,,
255403329,20619557,2007000946432,"420099606002",2,2,1,1,2,,
255403333,20620796,2007000946432,"420099608004",35,2,1,1,0,,
255403335,20620796,2007000946432,"420099608001",11,2,1,1,2,450114475,
255403336,20620796,2007000946432,"420099610002",38,1,1,1,1,,513517057
255403338,20624221,2007000946432,"420099610002",35,2,1,1,0,,
255403339,20624221,2007000946432,"420099608004",2,2,1,1,2,,
255403345,20624865,2007000946432,"420099608004",11,2,1,1,2,450118219,
255403346,20624865,2007000946432,"420099609001",38,1,1,1,1,,513519191
255403349,20627187,2007000946432,"420099610002",2,2,1,1,2,,
255403353,20628170,2007000946432,"420099609001",35,2,1,1,0,,
255403354,20628170,2007000946432,"420099608003",2,2,1,1,2,,
255403358,20628568,2007000946432,"420099608001",35,2,1,1,0,,
255403360,20628568,2007000946432,"420099609001",11,2,1,1,2,450108324,
255403361,20628568,2007000946432,"420099608001",38,1,1,1,1,,513517768
255403365,20629220,2007000946432,"420099608004",11,2,1,1,2,450108335,
255403366,20629220,2007000946432,"420099610002",38,1,1,1,1,,513518395
255403372,20629362,2007000946432,"420099608001",6,2,1,1,2,450108324,
255403373,20630317,2007000946432,"420099608003",35,2,1,1,0,,
255403374,20630317,2007000946432,"420099609001",2,2,1,1,2,,
255403375,20630317,2007000946432,"420099606002",11,2,1,1,2,450108335,
255403379,20633480,2007000946432,"420099610002",2,2,1,1,2,,
255403380,20633480,2007000946432,"420099606002",11,2,1,1,2,450108324,
255403381,20633480,2007000946432,"420099608004",38,1,1,1,1,,513517456
255403382,20633480,2007000946432,"420099610002",6,2,1,1,2,450144031,
255403383,20633559,2007000946432,"420099608001",35,2,1,1,0,,
255403384,20633559,2007000946432,"420099606002",2,2,1,1,2,,
255403385,20633559,2007000946432,"420099606002",11,2,1,1,2,450108324,
255403386,20633559,2007000946432,"420099608003",38,1,1,1,1,,513518379
255403387,20633559,2007000946432,"420099609001",6,2,1,1,2,450108324,
255403388,20634858,2007000946432,"420099608004",35,2,1,1,0,,
255403390,20634858,2007000946432,"420099608004",11,2,1,1,2,450108335,
255403394,20635291,2007000946432,"420099608001",2,2,1,1,2,,
255403396,20635291,2007000946432,"420099609001",38,1,1,1,1,,508537229
255403397,20635291,2007000946432,"420099606002",6,2,1,1,2,450138999,
255403400,20690923,2007000946432,"420099610002",11,2,1,1,2,450130825,
255403401,20690923,2007000946432,"420099608003",38,1,1,1,1,,508537499
255403402,20690923,2007000946432,"420099610002",6,2,1,1,2,450130826,
255554184,20632171,2007000946432,"420099608004",56,1,1,1,0,,508328978
255554185,20632171,2007000946432,"420099609001",57,2,1,1,1,,513518212
255554187,20635208,2007000946432,"420099608004",57,2,1,1,1,,513519178
255571475,20619087,2007000946432,"420099606002",9,1,1,1,2,450114472,
255571479,20619087,2007000946432,"420099610002",9,2,1,1,2,450114475,
255571480,20623391,2007000946432,"420099608001",11,2,1,1,2,450145256,
255571481,20623391,2007000946432,"420099609001",12,2,1,1,2,450145256,
255571482,20623391,2007000946432,"420099608003",9,1,1,1,2,450145256,
255571486,20623391,2007000946432,"420099608004",9,2,1,1,2,450145256,
255571489,20627783,2007000946432,"420099608004",9,1,1,1,2,450122301,
255571494,20632738,2007000946432,"420099608001",11,2,1,1,2,450114475,
255571496,20632738,2007000946432,"420099608004",9,1,1,1,2,450144031,
255571499,20632738,2007000946432,"420099608004",2,2,1,1,2,,
255571502,20633299,2007000946432,"420099608003",12,2,1,1,2,450108324,
255571507,20633299,2007000946432,"420099609001",9,2,1,1,2,450108324,
255707259,20618585,2007000946432,"420099606002",42,2,1,1,12,,513921846
255707260,20618585,2007000946432,"420099608004",66,2,1,1,0,,513525094
255755208,20617811,2007000946432,"420099608004",74,1,1,1,0,,
255755209,20617811,2007000946432,"420099608001",62,2,1,1,1,,513918462
255755210,20617944,2007000946432,"420099608003",74,1,1,1,0,,
255755211,20617944,2007000946432,"420099608001",62,2,1,1,1,,513923796
255755212,20621060,2007000946432,"420099608001",74,1,1,1,0,,
255755215,20621290,2007000946432,"420099606002",62,2,1,1,1,,513518279
255755216,20624402,2007000946432,"420099608004",74,1,1,1,0,,
255755217,20624402,2007000946432,"420099608004",62,2,1,1,1,,513534828
255755220,20630780,2007000946432,"420099608003",74,1,1,1,0,,
255755224,20632669,2007000946432,"420099608004",74,1,1,1,0,,
255755225,20632669,2007000946432,"420099608004",62,2,1,1,1,,513516737
255755226,20633418,2007000946432,"420099606002",74,1,1,1,0,,
255755227,20633418,2007000946432,"420099608001",62,2,1,1,1,,513518263
255755229,20635812,2007000946432,"420099609001",62,2,1,1,1,,513518404
255755230,20691574,2007000946432,"420099608004",74,1,1,1,0,,
255755231,20691574,2007000946432,"420099608004",62,2,1,1,1,,508522128
255755232,20691872,2007000946432,"420099608004",74,1,1,1,0,,
255775526,20623751,2007000946432,"420099608004",36,2,1,1,0,,513520220
255775527,20623751,2007000946432,"420099609001",8,2,1,1,2,450145256,
255775530,20631151,2007000946432,"420099608003",36,2,1,1,0,,513518333
255775531,20631151,2007000946432,"420099608003",8,2,1,1,2,450108324,
255775532,20631151,2007000946432,"420099606002",12,2,1,1,2,450108335,
255775533,20631151,2007000946432,"420099610002",37,1,1,1,1,,513518280
255775534,20634754,2007000946432,"420099608004",36,2,1,1,0,,508517574
255775537,20634754,2007000946432,"420099608004",37,1,1,1,1,,513519159
255820745,20625886,2007000946432,"420099606002",49,1,1,1,1,,508534755
255820746,20625886,2007000946432,"420099608001",39,2,1,1,0,,
255820747,20625886,2007000946432,"420099606002",84,1,1,1,6,,
255820748,20625886,2007000946432,"420099608004",10,2,1,1,2,450122301,
255820751,20626387,2007000946432,"420099608003",84,1,1,1,6,,
255820752,20626387,2007000946432,"420099609001",10,2,1,1,2,450108324,
255820755,20630829,2007000946432,"420099606002",84,1,1,1,6,,
255820759,20630866,2007000946432,"420099608004",84,1,1,1,6,,
255820760,20630866,2007000946432,"420099609001",10,2,1,1,2,450108324,
255820761,20633249,2007000946432,"420099609001",49,1,1,1,1,,513518379
255881925,20690901,2007000946432,"420099610002",73,2,1,1,0,,
