sp_id,sp_hh_id,serialno,stcotrbg,age,sex,race,sporder,relate,sp_school_id,sp_work_id
384474430,11051595,2011000620670,"420659506004",62,1,1,1,0,,514265684
384552705,11044171,2011000622604,"420659501001",5,2,1,4,2,450110701,
384552709,11044171,2011000622604,"420659501001",13,1,1,3,2,450110702,
384552710,11052858,2011000622604,"420659507002",5,2,1,4,2,450110701,
384552712,11052858,2011000622604,"420659507002",31,2,1,1,0,,
384552713,11052858,2011000622604,"420659507002",36,1,1,2,1,,
384564359,11052486,2011000622885,"420659507001",47,2,1,2,1,,514273369
384564360,11052486,2011000622885,"420659507001",54,1,1,1,0,,514269524
384580668,11045479,2011000623351,"420659502002",17,2,1,3,2,450110702,
384580672,11045840,2011000623351,"420659502003",45,2,1,2,1,,514269638
384580675,11052375,2011000623351,"420659507001",15,1,1,4,2,450132231,
384580677,11052375,2011000623351,"420659507001",45,2,1,2,1,,514271040
384580678,11052375,2011000623351,"420659507001",17,2,1,3,2,450132231,
384580680,11054812,2011000623351,"420659508003",15,1,1,4,2,450150577,
384580685,11057703,2011000623351,"420659510003",15,1,1,4,2,450150577,
384580687,11057703,2011000623351,"420659510003",45,2,1,2,1,,514268820
384580688,11057703,2011000623351,"420659510003",17,2,1,3,2,450150577,
384580689,11057703,2011000623351,"420659510003",13,2,1,5,2,450150578,
384600914,11044687,2011000623901,"420659501002",45,1,1,1,0,,514269768
384600918,11045707,2011000623901,"420659502002",17,2,1,3,2,450110702,514269380
384600919,11045926,2011000623901,"420659502003",43,2,1,2,1,,514269445
384600922,11060169,2011000623901,"420659512002",43,2,1,2,1,,514268719
384695746,11046064,2011000626349,"420659503001",60,1,1,1,0,,514271168
384695747,11046064,2011000626349,"420659503001",62,2,1,2,1,,
384695748,11058089,2011000626349,"420659510004",60,1,1,1,0,,514268896
384730691,11045450,2011000627218,"420659502002",62,2,1,2,1,,
384730694,11046754,2011000627218,"420659503002",63,1,1,1,0,,
384730696,11047288,2011000627218,"420659503003",63,1,1,1,0,,
384730699,11051155,2011000627218,"420659506003",62,2,1,2,1,,
384730702,11051607,2011000627218,"420659506004",63,1,1,1,0,,
384730703,11052414,2011000627218,"420659507001",62,2,1,2,1,,
384730705,11056271,2011000627218,"420659509004",62,2,1,2,1,,
384730706,11056271,2011000627218,"420659509004",63,1,1,1,0,,
384730709,11057215,2011000627218,"420659510002",62,2,1,2,1,,
384730711,11061348,2011000627218,"420659513001",62,2,1,2,1,,
384730712,11061348,2011000627218,"420659513001",63,1,1,1,0,,
384756165,11061279,2011000627869,"420659513001",64,1,1,2,3,,
384803612,11048275,2011000629052,"420659504001",77,2,1,2,1,,
384803613,11048275,2011000629052,"420659504001",77,1,1,1,0,,
384803616,11057531,2011000629052,"420659510002",77,2,1,2,1,,
384803617,11057531,2011000629052,"420659510002",77,1,1,1,0,,
385041622,11045466,2011000635112,"420659502002",17,1,1,2,2,450110702,
385041625,11049248,2011000635112,"420659505001",46,2,1,1,0,,514269884
385236728,11048283,2011000639877,"420659504001",16,1,9,4,2,450110845,
385236729,11048283,2011000639877,"420659504001",18,2,9,3,2,450110845,
385236732,11062000,2011000639877,"420659513002",16,1,9,4,2,450150577,
385236733,11062000,2011000639877,"420659513002",18,2,9,3,2,450150577,
385236734,11062000,2011000639877,"420659513002",52,1,7,2,1,,514269445
385269453,11044417,2011000640800,"420659501002",35,1,1,1,0,,514269697
385269456,11045464,2011000640800,"420659502002",35,1,1,1,0,,514269718
385269457,11045543,2011000640800,"420659502002",35,1,1,1,0,,514269768
385269458,11045970,2011000640800,"420659502003",35,1,1,1,0,,514400480
385269460,11047954,2011000640800,"420659503005",35,1,1,1,0,,514270454
385269463,11048787,2011000640800,"420659504002",35,1,1,1,0,,514267751
385269464,11049090,2011000640800,"420659504003",35,1,1,1,0,,514268353
385269467,11050468,2011000640800,"420659506001",35,1,1,1,0,,514269812
385269470,11055787,2011000640800,"420659509003",35,1,1,1,0,,514268267
385269472,11057640,2011000640800,"420659510003",35,1,1,1,0,,513929415
385269476,11061994,2011000640800,"420659513002",35,1,1,1,0,,514269174
385387194,11052776,2011000643828,"420659507002",0,1,1,3,2,,
385387195,11052776,2011000643828,"420659507002",19,2,1,2,1,,
385387198,11060527,2011000643828,"420659512002",0,1,1,3,2,,
385387199,11060527,2011000643828,"420659512002",19,2,1,2,1,,
385402336,11044628,2011000644232,"420659501002",49,2,1,3,10,,514269762
385402338,11044628,2011000644232,"420659501002",20,1,1,2,6,,
385402340,11045398,2011000644232,"420659502002",46,1,1,1,0,,
385402343,11045688,2011000644232,"420659502002",46,1,1,1,0,,
385402345,11045697,2011000644232,"420659502002",49,2,1,3,10,,514400605
385402346,11045697,2011000644232,"420659502002",46,1,1,1,0,,
385402348,11059233,2011000644232,"420659511003",49,2,1,3,10,,514270454
385402351,11061283,2011000644232,"420659513001",49,2,1,3,10,,514270389
385402353,11061283,2011000644232,"420659513001",20,1,1,2,6,,
385421053,11055659,2011000644699,"420659509002",84,1,1,1,0,,
385421054,11055659,2011000644699,"420659509002",89,2,1,2,1,,
385437576,11052614,2011000645097,"420659507001",55,2,1,1,0,,514270913
385611211,11047799,2011000649411,"420659503004",85,2,1,1,0,,
385611213,11047857,2011000649411,"420659503005",85,2,1,1,0,,
385611218,11053261,2011000649411,"420659507003",44,1,1,2,2,,514269042
385611220,11058777,2011000649411,"420659511002",44,1,1,2,2,,514016298
385661740,11047674,2011000650704,"420659503004",35,1,1,1,0,,514400463
385661741,11047674,2011000650704,"420659503004",3,2,1,3,2,,
385661742,11047674,2011000650704,"420659503004",0,1,1,4,2,,
385661745,11048950,2011000650704,"420659504003",3,2,1,3,2,,
385661747,11048950,2011000650704,"420659504003",31,2,1,2,1,,514267983
385661748,11056484,2011000650704,"420659509004",35,1,1,1,0,,514267406
385661750,11056484,2011000650704,"420659509004",0,1,1,4,2,,
385661751,11056484,2011000650704,"420659509004",31,2,1,2,1,,513936935
385661752,11060535,2011000650704,"420659512002",35,1,1,1,0,,514268522
385661753,11060535,2011000650704,"420659512002",3,2,1,3,2,,
385661754,11060535,2011000650704,"420659512002",0,1,1,4,2,,
385736875,11060093,2011000652521,"420659512001",58,1,1,1,0,,514269445
385867270,11045041,2011000655764,"420659502001",63,2,1,2,1,,514268662
385867271,11045041,2011000655764,"420659502001",63,1,1,1,0,,
385867274,11053481,2011000655764,"420659508001",63,1,1,1,0,,
385867275,11053481,2011000655764,"420659508001",43,1,1,3,2,,514269603
385929692,11049602,2011000657479,"420659505002",58,1,1,1,0,,514267992
385929694,11051275,2011000657479,"420659506003",58,1,1,1,0,,514266648
385929696,11056713,2011000657479,"420659510001",58,1,1,1,0,,514269427
385929697,11059493,2011000657479,"420659511004",58,1,1,1,0,,514268762
386042413,11055767,2011000660281,"420659509003",63,1,1,1,0,,
386081099,11054380,2011000661209,"420659508002",59,2,1,2,1,,
386081102,11060802,2011000661209,"420659512003",65,1,1,1,0,,514268749
386094108,11056394,2011000661564,"420659509004",69,1,1,1,0,,
386094109,11056394,2011000661564,"420659509004",68,2,1,2,1,,
386104095,11053117,2011000661801,"420659507003",51,1,1,1,0,,514271322
386104096,11053117,2011000661801,"420659507003",23,1,1,3,2,,514270670
386109450,11044441,2011000661965,"420659501002",20,2,1,4,2,,514269697
386109451,11044441,2011000661965,"420659501002",75,1,1,1,0,,
386109452,11044441,2011000661965,"420659501002",8,1,1,3,2,450110701,
386109453,11044441,2011000661965,"420659501002",39,2,1,2,1,,
386154483,11057149,2011000663065,"420659510001",57,2,1,1,0,,514267757
386154484,11060422,2011000663065,"420659512002",57,2,1,1,0,,514269150
386165225,11050195,2011000663325,"420659506001",81,2,1,2,1,,
386165226,11050195,2011000663325,"420659506001",81,1,1,1,0,,
386199063,11049288,2011000664181,"420659505001",49,2,1,2,1,,514267988
386199065,11049684,2011000664181,"420659505002",49,2,1,2,1,,514268063
386619159,11044777,2011000674636,"420659501002",68,2,1,1,0,,
386619161,11046887,2011000674636,"420659503002",68,2,1,1,0,,
386619162,11046887,2011000674636,"420659503002",66,1,1,2,1,,
386619163,11050316,2011000674636,"420659506001",68,2,1,1,0,,
386619164,11050316,2011000674636,"420659506001",66,1,1,2,1,,
386619165,11051700,2011000674636,"420659506004",68,2,1,1,0,,
386619167,11052148,2011000674636,"420659506005",68,2,1,1,0,,
386619168,11052148,2011000674636,"420659506005",66,1,1,2,1,,
386619169,11061110,2011000674636,"420659512003",68,2,1,1,0,,
386662449,11045177,2011000675864,"420659502001",22,2,1,1,0,,514269695
386662452,11055179,2011000675864,"420659509001",22,2,1,1,0,,514269141
386765423,11049945,2011000678404,"420659505002",60,2,1,1,0,,
386765425,11053881,2011000678404,"420659508001",60,2,1,1,0,,
386765426,11053924,2011000678404,"420659508001",60,2,1,1,0,,
386807122,11045283,2011000679446,"420659502001",49,1,1,1,0,,514271010
386807123,11045504,2011000679446,"420659502002",49,1,1,1,0,,514269702
386807124,11046886,2011000679446,"420659503002",49,1,1,1,0,,513952368
386807126,11050206,2011000679446,"420659506001",49,1,1,1,0,,514242096
386807127,11058844,2011000679446,"420659511002",49,1,1,1,0,,513930479
386807128,11059528,2011000679446,"420659511004",49,1,1,1,0,,514268742
386807129,11060804,2011000679446,"420659512003",49,1,1,1,0,,514268707
386812458,11054821,2011000679575,"420659508003",63,1,1,1,0,,514270454
386812459,11054821,2011000679575,"420659508003",63,2,1,2,1,,514270113
386812460,11055825,2011000679575,"420659509003",63,1,1,1,0,,514268650
386856784,11044433,2011000680750,"420659501002",15,1,1,3,2,450110702,
386856785,11044433,2011000680750,"420659501002",19,1,1,2,2,,514270649
386856786,11044433,2011000680750,"420659501002",39,2,1,1,0,,514269695
386856787,11044838,2011000680750,"420659502001",15,1,1,3,2,450110702,
386856789,11044838,2011000680750,"420659502001",39,2,1,1,0,,514269861
386856793,11049094,2011000680750,"420659504003",15,1,1,3,2,450110845,
386856794,11049094,2011000680750,"420659504003",19,1,1,2,2,,514268000
386856795,11049094,2011000680750,"420659504003",39,2,1,1,0,,514267988
386856798,11049459,2011000680750,"420659505001",39,2,1,1,0,,514268000
386856799,11049479,2011000680750,"420659505001",15,1,1,3,2,450110845,
386856801,11049479,2011000680750,"420659505001",39,2,1,1,0,,514267988
386856802,11051019,2011000680750,"420659506003",15,1,1,3,2,450110845,
386856804,11051019,2011000680750,"420659506003",39,2,1,1,0,,514267998
386856805,11052291,2011000680750,"420659506005",15,1,1,3,2,450110845,
386856808,11053932,2011000680750,"420659508001",15,1,1,3,2,450132231,
386856810,11053932,2011000680750,"420659508001",39,2,1,1,0,,514270145
386856812,11054629,2011000680750,"420659508003",19,1,1,2,2,,514270112
386856814,11054984,2011000680750,"420659508003",15,1,1,3,2,450132231,
386856818,11055038,2011000680750,"420659508003",19,1,1,2,2,,514270670
386856820,11056071,2011000680750,"420659509003",15,1,1,3,2,450150577,
386856821,11056071,2011000680750,"420659509003",19,1,1,2,2,,514269445
386856822,11056071,2011000680750,"420659509003",39,2,1,1,0,,514268727
386856825,11056073,2011000680750,"420659509003",39,2,1,1,0,,514267829
386856834,11061433,2011000680750,"420659513001",39,2,1,1,0,,514269255
386856835,11061811,2011000680750,"420659513002",15,1,1,3,2,450150577,
386856836,11061811,2011000680750,"420659513002",19,1,1,2,2,,514268808
386856837,11061811,2011000680750,"420659513002",39,2,1,1,0,,514268779
386856838,11062038,2011000680750,"420659513002",15,1,1,3,2,450150577,
386856840,11062038,2011000680750,"420659513002",39,2,1,1,0,,514268494
386856842,11062398,2011000680750,"420659513003",19,1,1,2,2,,514269257
386856843,11062398,2011000680750,"420659513003",39,2,1,1,0,,514271561
386866221,11044140,2011000680975,"420659501001",29,2,1,2,1,,
386866224,11044140,2011000680975,"420659501001",6,1,1,4,2,450110701,
386866225,11044140,2011000680975,"420659501001",3,1,1,5,2,,
386866227,11044533,2011000680975,"420659501002",29,2,1,2,1,,
386866229,11044533,2011000680975,"420659501002",7,2,1,3,2,450110701,
386866235,11049295,2011000680975,"420659505001",7,2,1,3,2,450129160,
386866236,11049295,2011000680975,"420659505001",6,1,1,4,2,450129160,
386964981,11051787,2011000683386,"420659506004",56,2,1,2,1,,
386993114,11045463,2011000684055,"420659502002",43,1,1,1,0,,
387035495,11045081,2011000685152,"420659502001",50,1,1,1,0,,
387035497,11046252,2011000685152,"420659503001",50,1,1,1,0,,
387035499,11050040,2011000685152,"420659506001",50,1,1,1,0,,
387035500,11050624,2011000685152,"420659506002",50,1,1,1,0,,
387035501,11051424,2011000685152,"420659506003",50,1,1,1,0,,
387035502,11055485,2011000685152,"420659509001",50,1,1,1,0,,
387035503,11059720,2011000685152,"420659511004",50,1,1,1,0,,
387084105,11051699,2011000686431,"420659506004",60,1,1,2,1,,514267699
387097898,11049376,2011000686824,"420659505001",59,2,1,1,0,,514267692
387097900,11053907,2011000686824,"420659508001",59,2,1,1,0,,514269042
387235319,11046929,2011000690280,"420659503002",3,2,1,5,2,,
387235321,11046929,2011000690280,"420659503002",33,2,1,2,1,,514269831
387235322,11046929,2011000690280,"420659503002",10,2,1,3,2,450129160,
387251269,11046449,2011000690692,"420659503001",56,2,1,1,0,,514269768
387251271,11046449,2011000690692,"420659503001",81,1,1,2,1,,
387251272,11052465,2011000690692,"420659507001",56,2,1,1,0,,514272257
387251274,11052465,2011000690692,"420659507001",81,1,1,2,1,,
387251275,11058618,2011000690692,"420659511002",56,2,1,1,0,,514269775
387353970,11046573,2011000693307,"420659503002",65,1,1,2,1,,
387353971,11046573,2011000693307,"420659503002",59,2,1,1,0,,
387377867,11053598,2011000693958,"420659508001",79,1,1,1,0,,
387416810,11051460,2011000694951,"420659506003",66,1,1,1,0,,
387416812,11061253,2011000694951,"420659513001",66,1,1,1,0,,
387628931,11056483,2011000700205,"420659509004",7,1,1,4,2,450149079,
387628933,11056738,2011000700205,"420659510001",35,2,1,1,0,,514270565
387628935,11056738,2011000700205,"420659510001",3,2,1,5,2,,
387628937,11056738,2011000700205,"420659510001",7,1,1,4,2,450108468,
387628939,11058316,2011000700205,"420659511001",35,2,1,1,0,,514267643
387628940,11058316,2011000700205,"420659511001",1,1,1,6,2,,
387628941,11058316,2011000700205,"420659511001",3,2,1,5,2,,
387628942,11058316,2011000700205,"420659511001",9,1,1,3,2,450147805,
387642704,11052953,2011000700547,"420659507002",58,1,1,1,0,,
387642705,11060483,2011000700547,"420659512002",58,1,1,1,0,,
387731706,11044997,2011000702825,"420659502001",80,2,1,1,0,,
387731707,11044997,2011000702825,"420659502001",55,2,1,2,2,,514270010
387753918,11044040,2011000703356,"420659501001",48,2,1,1,0,,514269695
387753919,11044040,2011000703356,"420659501001",49,1,1,2,1,,514271166
387753920,11044174,2011000703356,"420659501001",48,2,1,1,0,,514269697
387753921,11044174,2011000703356,"420659501001",49,1,1,2,1,,514402550
387753923,11047068,2011000703356,"420659503003",49,1,1,2,1,,514270508
387753926,11060472,2011000703356,"420659512002",48,2,1,1,0,,513937040
387753927,11060472,2011000703356,"420659512002",49,1,1,2,1,,514268876
387773868,11048484,2011000703763,"420659504001",48,2,1,1,0,,514267791
387773869,11048484,2011000703763,"420659504001",4,1,1,4,2,,
387773871,11048484,2011000703763,"420659504001",58,1,1,2,1,,514268289
387773872,11055100,2011000703763,"420659509001",48,2,1,1,0,,514268502
387773875,11055100,2011000703763,"420659509001",58,1,1,2,1,,514268522
387773876,11060693,2011000703763,"420659512002",48,2,1,1,0,,514268699
387773879,11060693,2011000703763,"420659512002",58,1,1,2,1,,514269179
387806776,11046937,2011000704626,"420659503002",42,1,1,1,0,,514271168
387806777,11047142,2011000704626,"420659503003",42,1,1,1,0,,514400468
387806780,11060677,2011000704626,"420659512002",42,1,1,1,0,,514268511
387946073,11046602,2011000708076,"420659503002",5,2,1,6,2,450120306,
387946075,11046602,2011000708076,"420659503002",10,1,1,4,2,450110701,
387946076,11046602,2011000708076,"420659503002",31,2,1,2,1,,514268779
387946078,11046602,2011000708076,"420659503002",11,1,1,3,2,450110701,
387946080,11049714,2011000708076,"420659505002",31,1,1,1,0,,511910147
387946082,11049714,2011000708076,"420659505002",31,2,1,2,1,,511905501
387946085,11055338,2011000708076,"420659509001",5,2,1,6,2,450151186,
387946091,11058480,2011000708076,"420659511001",5,2,1,6,2,450102519,
387946093,11058480,2011000708076,"420659511001",10,1,1,4,2,450108468,
388002028,11044984,2011000709533,"420659502001",22,2,1,2,10,,514269684
388002030,11047797,2011000709533,"420659503004",22,2,1,2,10,,514269638
388002039,11060980,2011000709533,"420659512003",20,1,1,1,0,,514268522
388046640,11050043,2011000710633,"420659506001",62,1,1,2,1,,514268425
388046641,11050043,2011000710633,"420659506001",60,2,1,1,0,,
388046644,11058741,2011000710633,"420659511002",62,1,1,2,1,,514269272
388046645,11058741,2011000710633,"420659511002",60,2,1,1,0,,
388118840,11045105,2011000712410,"420659502001",60,2,1,2,1,,
388159285,11048619,2011000713436,"420659504002",58,1,1,1,0,,514268093
388159286,11056456,2011000713436,"420659509004",43,2,1,2,1,,514268563
388159287,11056456,2011000713436,"420659509004",58,1,1,1,0,,514257971
388159288,11057028,2011000713436,"420659510001",43,2,1,2,1,,514269174
388159293,11059287,2011000713436,"420659511003",58,1,1,1,0,,514268856
388219169,11048862,2011000714993,"420659504003",47,1,1,1,0,,514269231
388219174,11049140,2011000714993,"420659505001",18,1,1,3,2,450110845,
388219175,11051188,2011000714993,"420659506003",47,1,1,1,0,,514268057
388219177,11051188,2011000714993,"420659506003",18,1,1,3,2,450110845,
388219179,11051357,2011000714993,"420659506003",48,2,1,2,1,,514268093
388219180,11051357,2011000714993,"420659506003",18,1,1,3,2,450110845,
388219183,11054376,2011000714993,"420659508002",18,1,1,3,2,450132231,
388219188,11059020,2011000714993,"420659511003",48,2,1,2,1,,514268779
388219191,11059532,2011000714993,"420659511004",48,2,1,2,1,,514268765
388332126,11050841,2011000717926,"420659506002",47,1,1,1,0,,514268228
388332127,11052895,2011000717926,"420659507002",47,1,1,1,0,,514271477
